p,influenced,weight
http://dbpedia.org/resource/Franz_Rosenzweig,http://dbpedia.org/resource/Leo_Strauss,1
http://dbpedia.org/resource/Franz_Rosenzweig,http://dbpedia.org/resource/Irad_Kimhi,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Antipope_Alexander_V,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Pierre_d'Ailly,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Marsilius_of_Inghen,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Hugolino_of_Orvieto,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Martin_Luther,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Peter_Ceffons,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/Henry_of_Langenstein,1
http://dbpedia.org/resource/Gregory_of_Rimini,http://dbpedia.org/resource/James_of_Eltville,1
http://dbpedia.org/resource/Helena_Roerich,http://dbpedia.org/resource/Yuli_Vorontsov,1
http://dbpedia.org/resource/Helena_Roerich,http://dbpedia.org/resource/Alexey_Okladnikov,1
http://dbpedia.org/resource/Helena_Roerich,http://dbpedia.org/resource/Ivan_Yefremov,1
http://dbpedia.org/resource/Helena_Roerich,http://dbpedia.org/resource/Lyudmila_Zhivkova,1
http://dbpedia.org/resource/Helena_Roerich,http://dbpedia.org/resource/A._L._Janshin,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/Jakob_Friedrich_Fries,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/August_Ludwig_Hülsen,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/Salomon_Maimon,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/Friedrich_Schiller,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/Johann_Gottlieb_Fichte,1
http://dbpedia.org/resource/Karl_Leonhard_Reinhold,http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Francis_A._Sullivan,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Catherine_LaCugna,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Tomáš_Halík,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Herbert_Vorgrimler,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Johann_Baptist_Metz,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Jon_Sobrino,1
http://dbpedia.org/resource/Karl_Rahner,http://dbpedia.org/resource/Kathryn_Tanner,1
http://dbpedia.org/resource/Peter_Rollins,http://dbpedia.org/resource/Jay_Bakker,1
http://dbpedia.org/resource/Peter_Rollins,http://dbpedia.org/resource/Emerging_church,1
http://dbpedia.org/resource/Peter_Rollins,http://dbpedia.org/resource/Brian_McLaren,1
http://dbpedia.org/resource/Peter_Rollins,http://dbpedia.org/resource/Phyllis_Tickle,1
http://dbpedia.org/resource/Peter_Rollins,http://dbpedia.org/resource/Rob_Bell,1
http://dbpedia.org/resource/Petrus_Ramus,http://dbpedia.org/resource/Jean_Bodin,1
http://dbpedia.org/resource/Ralph_Cudworth,"http://dbpedia.org/resource/Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury",1
http://dbpedia.org/resource/Ralph_Cudworth,http://dbpedia.org/resource/Damaris_Cudworth_Masham,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/John_Muir,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Karl_Marx,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/William_James,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Friedrich_Nietzsche,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Walt_Whitman,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Sigmund_Freud,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Henry_David_Thoreau,1
http://dbpedia.org/resource/Ralph_Waldo_Emerson,http://dbpedia.org/resource/Harold_Bloom,1
http://dbpedia.org/resource/Raymond_Williams,http://dbpedia.org/resource/Terry_Eagleton,1
http://dbpedia.org/resource/Renzo_Novatore,http://dbpedia.org/resource/Bruno_Filippi,1
http://dbpedia.org/resource/Renzo_Novatore,http://dbpedia.org/resource/Antonio_Gramsci,1
http://dbpedia.org/resource/Renzo_Novatore,http://dbpedia.org/resource/Severino_Di_Giovanni,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Algis_Uždavinys,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Jacob_Needleman,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Wolfgang_Smith,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Michel_Valsan,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Jean_Borella,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Wendell_Berry,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Joseph_Epes_Brown,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Boris_Mouravieff,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Seyyed_Hossein_Nasr,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Arturo_Reghini,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Whitall_Perry,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Alain_de_Benoist,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Huston_Smith,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Harry_Oldmeadow,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Ananda_Coomaraswamy,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Valentin_Tomberg,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Seraphim_Rose,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Gary_Snyder,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Bernard_Philip_Kelly,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Ali_Lakhani,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Hans_Thomas_Hakl,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Dominique_Venner,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Dragoš_Kalajić,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Francis_Parker_Yockey,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Hamza_Yusuf,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Julius_Evola,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Jean_Hani,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Philip_Sherrard,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Ramón_Mujica_Pinilla,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/Richard_Smoley,1
http://dbpedia.org/resource/René_Guénon,http://dbpedia.org/resource/James_Cutsinger,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/John_McDowell,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Laurence_BonJour,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Michael_Williams_(philosopher),1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Jeffrey_Stout,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Gianni_Vattimo,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Cornel_West,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Robert_Brandom,1
http://dbpedia.org/resource/Richard_Rorty,http://dbpedia.org/resource/Richard_Posner,1
http://dbpedia.org/resource/Richard_Taylor_(philosopher),http://dbpedia.org/resource/David_Foster_Wallace,1
http://dbpedia.org/resource/Rigas_Feraios,http://dbpedia.org/resource/Greek_War_of_Independence,1
http://dbpedia.org/resource/Robert_Anton_Wilson,http://dbpedia.org/resource/Peter_Lamborn_Wilson,1
http://dbpedia.org/resource/Robert_Anton_Wilson,http://dbpedia.org/resource/Alan_Moore,1
http://dbpedia.org/resource/Robert_Filmer,http://dbpedia.org/resource/John_Locke,1
http://dbpedia.org/resource/Robert_Filmer,http://dbpedia.org/resource/James_Tyrrell_(writer),1
http://dbpedia.org/resource/Robert_Filmer,http://dbpedia.org/resource/Algernon_Sidney,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Keith_Lehrer,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Richard_Taylor_(philosopher),1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Ernest_Sosa,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Fred_Feldman_(philosopher),1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Jaegwon_Kim,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Peter_D._Klein,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Edmund_Gettier,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Dale_Jacquette,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Selmer_Bringsjord,1
http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Dean_Zimmerman,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Keith_Lehrer,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Roderick_Chisholm,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/G._E._Moore,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Arthur_Schopenhauer,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/William_James,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/David_Hartley_(philosopher),1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/George_Elder_Davie,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Keith_DeRose,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Charles_Hodge,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Dugald_Stewart,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Michael_Huemer,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/James_Beattie_(poet),1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Alvin_Plantinga,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/William_L._Rowe,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Charles_Sanders_Peirce,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Victor_Cousin,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Nicholas_Wolterstorff,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/William_Alston,1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/Michael_Bergmann_(philosopher),1
http://dbpedia.org/resource/Thomas_Reid,http://dbpedia.org/resource/James_Frederick_Ferrier,1
http://dbpedia.org/resource/Francisco_Sanches,http://dbpedia.org/resource/Pierre_Bayle,1
http://dbpedia.org/resource/Francisco_Sanches,http://dbpedia.org/resource/Modern_philosophy,1
http://dbpedia.org/resource/Friedrich_Carl_von_Savigny,http://dbpedia.org/resource/August_von_Bethmann-Hollweg,1
http://dbpedia.org/resource/George_Santayana,http://dbpedia.org/resource/John_Lachs,1
http://dbpedia.org/resource/George_Santayana,http://dbpedia.org/resource/Wallace_Stevens,1
http://dbpedia.org/resource/George_Santayana,http://dbpedia.org/resource/Glenn_Gould,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Richard_Webster_(British_author),1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Wilfrid_Sellars,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/G._A._Cohen,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/J._J._C._Smart,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/J._L._Austin,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/P._F._Strawson,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/R._M._Hare,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/A._J._Ayer,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Daniel_Dennett,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/John_Searle,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Michael_Dummett,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Þorsteinn_Gylfason,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Clifford_Geertz,1
http://dbpedia.org/resource/Gilbert_Ryle,http://dbpedia.org/resource/Ullin_Place,1
http://dbpedia.org/resource/Han_Ryner,http://dbpedia.org/resource/Maria_Lacerda_de_Moura,1
http://dbpedia.org/resource/Han_Ryner,http://dbpedia.org/resource/Iniciales,1
http://dbpedia.org/resource/Han_Ryner,http://dbpedia.org/resource/La_Revista_Blanca,1
http://dbpedia.org/resource/Han_Ryner,http://dbpedia.org/resource/Michel_Onfray,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/William_Ernest_Hocking,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Brand_Blanshard,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/C._I._Lewis,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Gabriel_Marcel,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Norbert_Wiener,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/John_Elof_Boodin,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Edward_Vermilye_Huntington,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Henry_M._Sheffer,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Timothy_Sprigge,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/George_Herbert_Mead,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/Morris_Raphael_Cohen,1
http://dbpedia.org/resource/Josiah_Royce,http://dbpedia.org/resource/John_William_Miller,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Pope_John_Paul_II,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Martin_Buber,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Dietrich_von_Hildebrand,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Viktor_Frankl,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Nicolai_Hartmann,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Edith_Stein,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/José_Ortega_y_Gasset,1
http://dbpedia.org/resource/Max_Scheler,http://dbpedia.org/resource/Martin_Heidegger,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Joseph_Beuys,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Wassily_Kandinsky,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Édouard_Schuré,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Owen_Barfield,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Hugo_Bergmann,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Saul_Bellow,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Martin_Buber,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Albert_Schweitzer,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Andrei_Bely,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Andrei_Tarkovsky,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Hilma_af_Klint,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Max_Heindel,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Valentin_Tomberg,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Daniel_Nicol_Dunlop,1
http://dbpedia.org/resource/Rudolf_Steiner,http://dbpedia.org/resource/Richard_Tarnas,1
http://dbpedia.org/resource/Samuel_Alexander,http://dbpedia.org/resource/Alfred_North_Whitehead,1
http://dbpedia.org/resource/Samuel_Alexander,http://dbpedia.org/resource/John_Anderson_(philosopher),1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Augustine_of_Hippo,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Marcus_Aurelius,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Tertullian,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Michel_de_Montaigne,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Albertino_Mussato,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Dante_Alighieri,1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Medieval_philosophy,1
http://dbpedia.org/resource/Seneca_the_Younger,"http://dbpedia.org/resource/Giovanni_Colonna_(cardinal,_1295–1348)",1
http://dbpedia.org/resource/Seneca_the_Younger,http://dbpedia.org/resource/Martin_of_Braga,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Walter_Kaufmann_(philosopher),1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Emmanuel_Levinas,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Rollo_May,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Ingmar_Bergman,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Walker_Percy,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/H._Richard_Niebuhr,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/John_D._Caputo,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Martin_Buber,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Miguel_de_Unamuno,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Gabriel_Marcel,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Jean_Wahl,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Albert_Camus,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Jacques_Ellul,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Sigmund_Freud,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Henrik_Ibsen,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Jean-Paul_Sartre,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Karl_Jaspers,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Cornel_West,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Martin_Heidegger,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Paul_Tillich,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Thomas_Merton,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Lev_Shestov,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Ludwig_Wittgenstein,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Karl_Barth,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Theodor_W._Adorno,1
http://dbpedia.org/resource/Søren_Kierkegaard,http://dbpedia.org/resource/Carl_Schmitt,1
http://dbpedia.org/resource/T._M._Scanlon,http://dbpedia.org/resource/Thomas_Nagel,1
http://dbpedia.org/resource/T._M._Scanlon,http://dbpedia.org/resource/Derek_Parfit,1
