Philosopher A,Philosopher B,Weight
Hubert_Dreyfus,Richard_Rorty,1
Hubert_Dreyfus,Patricia_Benner,1
Hubert_Dreyfus,Taylor_Carman,1
Hubert_Dreyfus,Charles_Taylor_(philosopher),1
Hubert_Dreyfus,John_Searle,1
Hubert_Dreyfus,Sean_Dorrance_Kelly,1
Hubert_Dreyfus,John_Haugeland,1
Hubert_Dreyfus,Philosophy_of_artificial_intelligence,1
Hubert_Dreyfus,Mark_Wrathall,1
Hubert_Dreyfus,Iain_Thomson,1
Hubert_Dreyfus,John_Richardson_(philosopher),1
Ian_Hacking,David_Papineau,1
James_Higginbotham,Peter_Ludlow,1
Johann_Georg_Hamann,Christian_Jakob_Kraus,1
Johann_Georg_Hamann,Søren_Kierkegaard,1
Johann_Georg_Hamann,John_Milbank,1
Johann_Georg_Hamann,Friedrich_Heinrich_Jacobi,1
Johann_Georg_Hamann,Friedrich_Wilhelm_Joseph_Schelling,1
Johann_Georg_Hamann,Johann_Wolfgang_von_Goethe,1
Johann_Georg_Hamann,Georg_Wilhelm_Friedrich_Hegel,1
Johann_Georg_Hamann,Johann_Gottfried_Herder,1
Johann_Georg_Hamann,Ludwig_Wittgenstein,1
Jürgen_Habermas,Nikolas_Kompridis,1
Jürgen_Habermas,Carol_C._Gould,1
Jürgen_Habermas,Michael_Friedman_(philosopher),1
Jürgen_Habermas,Seyla_Benhabib,1
Jürgen_Habermas,Axel_Honneth,1
Jürgen_Habermas,Rainer_Forst,1
Jürgen_Habermas,Hans-Hermann_Hoppe,1
Jürgen_Habermas,Nancy_Fraser,1
Jürgen_Habermas,Claus_Offe,1
Jürgen_Habermas,Ken_Wilber,1
Jürgen_Habermas,Thomas_A._McCarthy,1
Karl_Robert_Eduard_von_Hartmann,Rudolf_Steiner,1
Karl_Robert_Eduard_von_Hartmann,Hans_Vaihinger,1
Karl_Robert_Eduard_von_Hartmann,Arthur_Drews,1
Karl_Robert_Eduard_von_Hartmann,Agnes_Taubert,1
Karl_Robert_Eduard_von_Hartmann,Sigmund_Freud,1
Karl_Robert_Eduard_von_Hartmann,Johannes_Rehmke,1
Karl_Robert_Eduard_von_Hartmann,Carl_Jung,1
Maurice_Halbwachs,Paul_Ricœur,1
Michael_Huemer,Bryan_Caplan,1
Nicolai_Hartmann,Jitendra_Nath_Mohanty,1
Nicolai_Hartmann,Max_Scheler,1
Nicolai_Hartmann,Martin_Heidegger,1
Sayyad_Laal_Shah_Hamdani,Fazal_Ali_Qureshi,1
Susan_Haack,Luciano_Floridi,1
Hypatia,Damascius,1
Hypatia,Synesius,1
Iain_Hamilton_Grant,Ben_Woodard,1
Iain_Hamilton_Grant,Jeremy_Dunham,1
Iamblichus,Proclus,1
Iamblichus,Aedesius,1
Immanuel_Kant,Karl_Leonhard_Reinhold,1
Immanuel_Kant,Friedrich_Schleiermacher,1
Immanuel_Kant,Jakob_Sigismund_Beck,1
Immanuel_Kant,Arthur_Schopenhauer,1
Immanuel_Kant,Friedrich_Eduard_Beneke,1
Immanuel_Kant,Salomon_Maimon,1
Immanuel_Kant,Afrikan_Spir,1
Immanuel_Kant,Friedrich_Heinrich_Jacobi,1
Immanuel_Kant,Friedrich_Wilhelm_Joseph_Schelling,1
Immanuel_Kant,Gottlob_Frege,1
Immanuel_Kant,Paul_Guyer,1
Immanuel_Kant,Jürgen_Habermas,1
Immanuel_Kant,Karl_Jaspers,1
Immanuel_Kant,Rudolf_Carnap,1
Immanuel_Kant,Bernard_Bolzano,1
Immanuel_Kant,Friedrich_Schlegel,1
Immanuel_Kant,Georg_Wilhelm_Friedrich_Hegel,1
Immanuel_Kant,Johann_Gottfried_Herder,1
Immanuel_Kant,Johann_Gottlieb_Fichte,1
Immanuel_Kant,Martin_Heidegger,1
Immanuel_Kant,Ali_Larijani,1
Immanuel_Kant,Eduard_Zeller,1
Immanuel_Kant,Charles_Sanders_Peirce,1
Immanuel_Kant,Karl_Popper,1
Immanuel_Kant,Western_philosophy,1
Imre_Lakatos,Paul_Feyerabend,1
István_Mészáros_(philosopher),Cliff_Slaughter,1
Ivan_Illich,Wolfgang_Sachs,1
Ivan_Illich,Barry_Sanders_(professor),1
Ivan_Illich,Kevin_Carson,1
Ivan_Illich,Bob_Black,1
Ivan_Illich,André_Gorz,1
Ivan_Illich,Everett_Reimer,1
Ivan_Illich,Lee_Felsenstein,1
Ivan_Illich,Giorgio_Agamben,1
Ivan_Illich,John_Zerzan,1
Jacques_Lacan,Julia_Kristeva,1
Jacques_Lacan,Peter_Rollins,1
Jacques_Lacan,Mari_Ruti,1
Jacques_Lacan,Jacques-Alain_Miller,1
Jacques_Lacan,Élisabeth_Roudinesco,1
Jacques_Lacan,Slavoj_Žižek,1
Jacques_Lacan,Lacanianism,1
Jacques_Lacan,Ljubljana_school_of_psychoanalysis,1
Jacques_Lacan,Alain_Badiou,1
Jacques_Lacan,Louis_Althusser,1
Jacques_Lacan,Luce_Irigaray,1
Jacques_Lacan,Éric_Laurent_(psychoanalyst),1
Jacques_Maritain,Emmanuel_Mounier,1
Jacques_Maritain,Jean_Daujat,1
Jacques_Maritain,Ivan_Illich,1
Jacques_Maritain,Yves_Simon,1
Jacques_Maritain,Yves_Congar,1
Jacques_Maritain,John_F._X._Knasas,1
Jacques_Maritain,Mortimer_J._Adler,1
Jacques_Maritain,John_Haddox,1
Jacques_Rancière,Bernard_Aspe,1
Jacques_Rancière,Ernesto_Laclau,1
Jacques_Rancière,Slavoj_Žižek,1
Jacques_Rancière,Simon_Critchley,1
Jacques_Rancière,Gabriel_Rockhill,1
Jacques_Rancière,Jodi_Dean,1
Jacques_Rancière,Kristin_Ross,1
Jacques_Rancière,Levi_Bryant,1
Jacques_Rancière,Todd_May,1
James_Tyrrell_(writer),John_Locke,1
Jean-Jacques_Rousseau,American_Revolution,1
Jean-Jacques_Rousseau,John_Rawls,1
Jean-Jacques_Rousseau,Karl_Marx,1
Jean-Jacques_Rousseau,Dimitri_Kitsikis,1
Jean-Jacques_Rousseau,Maximilien_Robespierre,1
Jean-Jacques_Rousseau,Louis_Antoine_de_Saint-Just,1
Jean-Jacques_Rousseau,Marquis_de_Sade,1
Jean-Jacques_Rousseau,Arthur_Schopenhauer,1
Jean-Jacques_Rousseau,Pierre-Joseph_Proudhon,1
Jean-Jacques_Rousseau,Friedrich_Nietzsche,1
Jean-Jacques_Rousseau,Maria_Montessori,1
Jean-Jacques_Rousseau,Napoleon,1
Jean-Jacques_Rousseau,David_Hume,1
Jean-Jacques_Rousseau,Jacques_Derrida,1
Jean-Jacques_Rousseau,John_Dewey,1
Jean-Jacques_Rousseau,Adam_Smith,1
Jean-Jacques_Rousseau,Counter-Enlightenment,1
Jean-Jacques_Rousseau,Friedrich_Engels,1
Jean-Jacques_Rousseau,French_Revolution,1
Jean-Jacques_Rousseau,Sigmund_Freud,1
Jean-Jacques_Rousseau,Johann_Wolfgang_von_Goethe,1
Jean-Jacques_Rousseau,Immanuel_Kant,1
Jean-Jacques_Rousseau,Thomas_Paine,1
Jean-Jacques_Rousseau,Edward_Gibbon,1
Jean-Jacques_Rousseau,Georg_Wilhelm_Friedrich_Hegel,1
Jean-Jacques_Rousseau,Henry_David_Thoreau,1
Jean-Jacques_Rousseau,Johann_Gottlieb_Fichte,1
Jean-Jacques_Rousseau,Allan_Bloom,1
Jean-Jacques_Rousseau,Leo_Tolstoy,1
Jean-Jacques_Rousseau,Leo_Strauss,1
Jean-Jacques_Rousseau,Romanticism,1
Jean-Jacques_Rousseau,Charles_Darwin,1
Jean-Jacques_Rousseau,Germaine_de_Staël,1
Jean-Jacques_Rousseau,Mary_Wollstonecraft,1
Jean-Luc_Nancy,Jacques_Derrida,1
Jean-Marie_Guyau,Peter_Kropotkin,1
Jean-Marie_Guyau,Josiah_Royce,1
Jean-Marie_Guyau,Émile_Durkheim,1
Jean-Paul_Sartre,René_Leibowitz,1
Jean-Paul_Sartre,Francis_Jeanson,1
Jean-Paul_Sartre,Simone_de_Beauvoir,1
Jean-Paul_Sartre,Emerita_S._Quito,1
Jean-Paul_Sartre,Maurice_Merleau-Ponty,1
Jean-Paul_Sartre,R._D._Laing,1
Jean-Paul_Sartre,Raymond_Aron,1
Jean-Paul_Sartre,Alain_Badiou,1
Jean-Paul_Sartre,Albert_Camus,1
Jean-Paul_Sartre,André_Gorz,1
Jean-Paul_Sartre,Erving_Goffman,1
Jean-Paul_Sartre,Frantz_Fanon,1
Jean-Paul_Sartre,György_Lukács,1
Jean-Paul_Sartre,Jacques_Lacan,1
Jean-Paul_Sartre,Jacques_Rancière,1
Jean-Paul_Sartre,Bas_van_Fraassen,1
Jean-Paul_Sartre,Che_Guevara,1
Jean-Paul_Sartre,Gilles_Deleuze,1
Jean-Paul_Sartre,Guy_Debord,1
Jean-Paul_Sartre,Harold_Pinter,1
Jean-Paul_Sartre,Judith_Butler,1
Jean-Paul_Sartre,Pierre_Bourdieu,1
Karl_Jaspers,Paul_Ricœur,1
Karl_Jaspers,Hannah_Arendt,1
Karl_Jaspers,Hans-Georg_Gadamer,1
Karl_Jaspers,William_A._Earle,1
Karl_Jaspers,Heinrich_Blücher,1
Jan_Patočka,Charter_77,1
Jan_Patočka,Erazim_Kohák,1
Martha_Nussbaum,Elizabeth_S._Anderson,1
Martha_Nussbaum,David_G._Hebert,1
Martha_Nussbaum,Linda_Martín_Alcoff,1
Martha_Nussbaum,Louise_Antony,1
Martha_Nussbaum,Amartya_Sen,1
Michael_Oakeshott,John_Gray_(philosopher),1
Michael_Oakeshott,J._G._A._Pocock,1
Michael_Oakeshott,Margaret_Thatcher,1
Michael_Oakeshott,Andrew_Sullivan,1
Michael_Oakeshott,Gertrude_Himmelfarb,1
Michael_Oakeshott,Leo_Strauss,1
Michael_Oakeshott,Maurice_Cowling,1
Michael_Oakeshott,Hayden_White,1
Michael_Oakeshott,Richard_E._Flathman,1
Origen,"John_II,_Bishop_of_Jerusalem",1
Origen,Karl_Rahner,1
Origen,Arius,1
Origen,Pope_Benedict_XVI,1
Origen,Henry_More,1
Origen,Pope_Dionysius_of_Alexandria,1
Origen,Maximus_the_Confessor,1
Origen,Tyrannius_Rufinus,1
Origen,Athanasius_of_Alexandria,1
Origen,Erasmus,1
Origen,Gregory_of_Nyssa,1
Origen,Pope_Theophilus_of_Alexandria,1
Origen,Gregory_of_Nazianzus,1
Origen,John_Scotus_Eriugena,1
Origen,Basil_of_Caesarea,1
Origen,Hans_Urs_von_Balthasar,1
Othmar_Spann,Eric_Voegelin,1
Othmar_Spann,Oskar_Morgenstern,1
Othmar_Spann,Herman_Dooyeweerd,1
Othmar_Spann,Friedrich_Hayek,1
Othmar_Spann,Gottfried_Haberler,1
Otto_Weininger,James_Joyce,1
Otto_Weininger,August_Strindberg,1
Otto_Weininger,Ludwig_Wittgenstein,1
Parmenides,Alexius_Meinong,1
Parmenides,Anaxagoras,1
Parmenides,Gottfried_Wilhelm_Leibniz,1
Parmenides,Baruch_Spinoza,1
Parmenides,Plato,1
Parmenides,Friedrich_Nietzsche,1
Parmenides,Melissus_of_Samos,1
Parmenides,Eleatics,1
Parmenides,Emanuele_Severino,1
Parmenides,Empedocles,1
Parmenides,Martin_Heidegger,1
Parmenides,Socrates,1
Peter_G._Ossorio,Wynn_Schwartz,1
Peter_G._Ossorio,"Bergner,_Ray",1
Peter_G._Ossorio,Keith_E._Davis,1
Peter_G._Ossorio,Mary_McDermott_Shideler,1
Thomas_Paine,Jyotirao_Phule,1
Thomas_Paine,Karl_Marx,1
Thomas_Paine,Robert_G._Ingersoll,1
Thomas_Paine,Bill_Maher,1
Thomas_Paine,Thomas_Jefferson,1
Thomas_Paine,Thomas_Edison,1
Thomas_Paine,William_Godwin,1
Thomas_Paine,Friedrich_Nietzsche,1
Thomas_Paine,Moncure_D._Conway,1
Thomas_Paine,Abraham_Lincoln,1
Thomas_Paine,Bertrand_Russell,1
Thomas_Paine,Mark_Twain,1
Thomas_Paine,Sigmund_Freud,1
Thomas_Paine,Charles_Darwin,1
Thomas_Paine,Christopher_Hitchens,1
Thomas_Paine,George_Carlin,1
Thomas_Paine,Mary_Wollstonecraft,1
Thomas_Paine,Pierre_Victurnien_Vergniaud,1
Willard_Van_Orman_Quine,Richard_Rorty,1
Willard_Van_Orman_Quine,Penelope_Maddy,1
Willard_Van_Orman_Quine,Hao_Wang_(academic),1
Willard_Van_Orman_Quine,David_Lewis_(philosopher),1
Willard_Van_Orman_Quine,Gilbert_Harman,1
Willard_Van_Orman_Quine,Dagfinn_Føllesdal,1
Willard_Van_Orman_Quine,Daniel_Dennett,1
Willard_Van_Orman_Quine,Donald_Davidson_(philosopher),1
Willard_Van_Orman_Quine,Peter_van_Inwagen,1
Willard_Van_Orman_Quine,Noam_Chomsky,1
Willard_Van_Orman_Quine,Hilary_Putnam,1
Willard_Van_Orman_Quine,Roger_Gibson,1
William_of_Ockham,Albert_of_Saxony_(philosopher),1
William_of_Ockham,Gregory_of_Rimini,1
William_of_Ockham,Thomas_Hobbes,1
William_of_Ockham,John_Calvin,1
William_of_Ockham,René_Descartes,1
William_of_Ockham,Bertrand_Russell,1
William_of_Ockham,Adam_de_Wodeham,1
William_of_Ockham,Martin_Luther,1
William_of_Ockham,Jean_Buridan,1
William_of_Ockham,Henry_VIII,1
William_of_Ockham,John_Wycliffe,1
William_of_Ockham,Gabriel_Biel,1
Robert_Stalnaker,Jason_Stanley,1
Kostas_Axelos,Henri_Lefebvre,1
Kostas_Axelos,Edgar_Morin,1
Kostas_Axelos,Jacques_Derrida,1
Hugo_Grotius,John_Locke,1
Hugo_Grotius,Gottfried_Wilhelm_Leibniz,1
Hugo_Grotius,Richard_Cumberland_(philosopher),1
Hugo_Grotius,Baruch_Spinoza,1
Hugo_Grotius,Samuel_von_Pufendorf,1
Hugo_Grotius,Thomas_Hobbes,1
Hugo_Grotius,Cornelius_van_Bynkershoek,1
Hugo_Grotius,Giambattista_Vico,1
Hugo_Grotius,John_Selden,1
Hugo_Grotius,Jean_Barbeyrac,1
Hugo_Grotius,Gustavus_Adolphus_of_Sweden,1
Hugo_Grotius,Jean-Jacques_Rousseau,1
Hugo_Grotius,John_Milton,1
Hugo_Grotius,Christian_Thomasius,1
Muhammad_Tahir,Muhammad_Idrees_Dahiri,1
Muhammad_Tahir,Syed_Ismaeel_Shah,1
Rudolf_Carnap,Kurt_Gödel,1
Rudolf_Carnap,Thomas_Kuhn,1
Rudolf_Carnap,Willard_Van_Orman_Quine,1
Rudolf_Carnap,Nelson_Goodman,1
Peter_Abelard,Arnold_of_Brescia,1
Peter_Abelard,John_of_Salisbury,1
Peter_Abelard,William_of_Ockham,1
Raya_Dunayevskaya,Andrew_Kliman,1
Raya_Dunayevskaya,Cyril_Smith_(Marxist),1
Raya_Dunayevskaya,Erich_Fromm,1
Raya_Dunayevskaya,Kevin_B._Anderson,1
H._A._Prichard,John_Rawls,1
H._A._Prichard,J._L._Austin,1
H._A._Prichard,W._D._Ross,1
H._A._Prichard,H._H._Price,1
Alcmaeon_of_Croton,Stobaeus,1
Alcmaeon_of_Croton,Calcidius,1
Alcmaeon_of_Croton,Aristotle,1
Alcmaeon_of_Croton,Plutarch,1
Alcmaeon_of_Croton,Favorinus,1
Alcmaeon_of_Croton,Galen,1
Algernon_Sidney,John_Adams,1
Algernon_Sidney,John_Locke,1
Algernon_Sidney,Thomas_Jefferson,1
Anders_Chydenius,Liberalism_and_centrism_in_Sweden,1
Anders_Chydenius,Johan_Norberg,1
Antonio_Gramsci,Ernesto_Laclau,1
Antonio_Gramsci,William_K._Carroll,1
Antonio_Gramsci,Stuart_Hall_(cultural_theorist),1
Antonio_Gramsci,New_Left,1
Antonio_Gramsci,Edward_Said,1
Antonio_Gramsci,Louis_Althusser,1
Averroes,Agostino_Nifo,1
Averroes,Nur_ad-Din_al-Bitruji,1
Averroes,Siger_of_Brabant,1
Averroes,Boetius_of_Dacia,1
Averroes,Marsilius_of_Padua,1
Averroes,Samuel_ibn_Tibbon,1
Averroes,Maimonides,1
Averroes,Gaetano_da_Thiene_(philosopher),1
Averroes,Thomas_Aquinas,1
Averroes,John_of_Jandun,1
Averroes,Pietro_Pomponazzi,1
Averroes,Marcantonio_Zimara,1
Baltasar_Gracián,Arthur_Schopenhauer,1
Baltasar_Gracián,Friedrich_Nietzsche,1
Baron_d'Holbach,Karl_Marx,1
Baron_d'Holbach,Friedrich_Nietzsche,1
Baron_d'Holbach,Michel_Onfray,1
Baron_d'Holbach,Adam_Weishaupt,1
Baron_d'Holbach,Sigmund_Freud,1
Baron_d'Holbach,Immanuel_Kant,1
Baron_d'Holbach,Camille_Desmoulins,1
Baron_d'Holbach,Georges_Danton,1
Baron_d'Holbach,Jean-Paul_Marat,1
Baron_d'Holbach,Charles_Darwin,1
Bernard_Bolzano,Gilbert_Ryle,1
Bernard_Bolzano,Heinrich_Scholz,1
Bernard_Bolzano,Kevin_Mulligan,1
Bernard_Bolzano,Franz_Brentano,1
Bernard_Bolzano,Georg_Cantor,1
Bernard_Bolzano,Benno_Kerry,1
Bernard_Bolzano,Jean_Cavaillès,1
Bernard_Bolzano,Edmund_Husserl,1
Bernard_Bolzano,Gottlob_Frege,1
Bernard_Bolzano,Kazimierz_Twardowski,1
Bernard_Bolzano,Carl_Stumpf,1
Charles_Fourier,Karl_Marx,1
Charles_Fourier,Peter_Kropotkin,1
Charles_Fourier,Peter_Lamborn_Wilson,1
Charles_Fourier,Walter_Benjamin,1
Charles_Fourier,André_Breton,1
Charles_Fourier,Pierre-Joseph_Proudhon,1
Charles_Fourier,Raoul_Vaneigem,1
Charles_Fourier,David_Harvey,1
Charles_Fourier,Joseph_Déjacque,1
Charles_Fourier,Bob_Black,1
Charles_Fourier,Paul_Goodman,1
Charles_Fourier,Herbert_Marcuse,1
Charles_Fourier,Jean-Baptiste_André_Godin,1
Charles_Fourier,Nikolay_Chernyshevsky,1
Charles_Fourier,Victor_Prosper_Considerant,1
Charles_Fourier,Domingo_Faustino_Sarmiento,1
Charles_Fourier,Émile_Armand,1
Denis_Diderot,Karl_Marx,1
Denis_Diderot,Milan_Kundera,1
Denis_Diderot,Jacques_Barzun,1
Denis_Diderot,Auguste_Comte,1
Denis_Diderot,Günter_Grass,1
Denis_Diderot,Johann_Wolfgang_von_Goethe,1
Denis_Diderot,Baron_d'Holbach,1
Denis_Diderot,François-Noël_Babeuf,1
Denis_Diderot,Étienne_Bonnot_de_Condillac,1
Edith_Stein,Adolf_Reinach,1
Edith_Stein,Pope_John_Paul_II,1
Edith_Stein,Emerita_S._Quito,1
Edith_Stein,Hedwig_Conrad-Martius,1
Edith_Stein,Anselm_Min,1
Edith_Stein,Alasdair_MacIntyre,1
Edith_Stein,Edmund_Husserl,1
Edith_Stein,Dermot_Moran,1
Edith_Stein,Martin_Heidegger,1
Friedrich_Schlegel,Franz_Bopp,1
Georg_Simmel,Emil_Cioran,1
Georg_Simmel,Max_Weber,1
Georg_Simmel,György_Lukács,1
Georg_Simmel,Mark_Granovetter,1
Georg_Simmel,Harrison_White,1
Georg_Simmel,Barry_Wellman,1
Georg_Simmel,Lewis_A._Coser,1
Georg_Wilhelm_Friedrich_Hegel,John_McDowell,1
Georg_Wilhelm_Friedrich_Hegel,Karl_Marx,1
Georg_Wilhelm_Friedrich_Hegel,Walter_Kaufmann_(philosopher),1
Georg_Wilhelm_Friedrich_Hegel,Hans_Küng,1
Georg_Wilhelm_Friedrich_Hegel,Vladimir_Lenin,1
Georg_Wilhelm_Friedrich_Hegel,Søren_Kierkegaard,1
Georg_Wilhelm_Friedrich_Hegel,R._G._Collingwood,1
Georg_Wilhelm_Friedrich_Hegel,Karl_Rosenkranz,1
Georg_Wilhelm_Friedrich_Hegel,Benedetto_Croce,1
Georg_Wilhelm_Friedrich_Hegel,Bernard_Bosanquet_(philosopher),1
Georg_Wilhelm_Friedrich_Hegel,F._H._Bradley,1
Georg_Wilhelm_Friedrich_Hegel,Simone_de_Beauvoir,1
Georg_Wilhelm_Friedrich_Hegel,Bruno_Bauer,1
Georg_Wilhelm_Friedrich_Hegel,Emerita_S._Quito,1
Georg_Wilhelm_Friedrich_Hegel,Peter_Singer,1
Georg_Wilhelm_Friedrich_Hegel,Pierre-Joseph_Proudhon,1
Georg_Wilhelm_Friedrich_Hegel,Robert_B._Pippin,1
Georg_Wilhelm_Friedrich_Hegel,Max_Stirner,1
Georg_Wilhelm_Friedrich_Hegel,Slavoj_Žižek,1
Georg_Wilhelm_Friedrich_Hegel,Friedrich_Nietzsche,1
Georg_Wilhelm_Friedrich_Hegel,Sergei_Bulgakov,1
Georg_Wilhelm_Friedrich_Hegel,Jacques_Derrida,1
Georg_Wilhelm_Friedrich_Hegel,Charles_Taylor_(philosopher),1
Georg_Wilhelm_Friedrich_Hegel,Lorenz_von_Stein,1
Georg_Wilhelm_Friedrich_Hegel,Johann_Kaspar_Bluntschli,1
Georg_Wilhelm_Friedrich_Hegel,Jean_Hyppolite,1
Georg_Wilhelm_Friedrich_Hegel,Alain_Badiou,1
Georg_Wilhelm_Friedrich_Hegel,Friedrich_Engels,1
Georg_Wilhelm_Friedrich_Hegel,Kuno_Fischer,1
Georg_Wilhelm_Friedrich_Hegel,Ludwig_Feuerbach,1
Georg_Wilhelm_Friedrich_Hegel,Gillian_Rose,1
Georg_Wilhelm_Friedrich_Hegel,Giovanni_Gentile,1
Georg_Wilhelm_Friedrich_Hegel,György_Lukács,1
Georg_Wilhelm_Friedrich_Hegel,Jean-Paul_Sartre,1
Georg_Wilhelm_Friedrich_Hegel,David_Strauss,1
Georg_Wilhelm_Friedrich_Hegel,Heinrich_Moritz_Chalybäus,1
Georg_Wilhelm_Friedrich_Hegel,Raya_Dunayevskaya,1
Georg_Wilhelm_Friedrich_Hegel,Francis_Fukuyama,1
Georg_Wilhelm_Friedrich_Hegel,Herbert_Marcuse,1
Georg_Wilhelm_Friedrich_Hegel,Mikhail_Bakunin,1
Georg_Wilhelm_Friedrich_Hegel,Alexandre_Kojève,1
Georg_Wilhelm_Friedrich_Hegel,Leo_Strauss,1
Georg_Wilhelm_Friedrich_Hegel,Boris_Chicherin,1
Georg_Wilhelm_Friedrich_Hegel,Victor_Cousin,1
Georg_Wilhelm_Friedrich_Hegel,John_Russon,1
Georg_Wilhelm_Friedrich_Hegel,Gustavo_Bueno,1
Georg_Wilhelm_Friedrich_Hegel,T._H._Green,1
Georg_Wilhelm_Friedrich_Hegel,Xavier_Zubiri,1
Georg_Wilhelm_Friedrich_Hegel,Judith_Butler,1
Georg_Wilhelm_Friedrich_Hegel,Karl_Barth,1
Georg_Wilhelm_Friedrich_Hegel,Robert_Brandom,1
Georg_Wilhelm_Friedrich_Hegel,Theodor_W._Adorno,1
Giacomo_Leopardi,Carlo_Michelstaedter,1
Giacomo_Leopardi,Umberto_Saba,1
Giacomo_Leopardi,Arthur_Schopenhauer,1
Giacomo_Leopardi,Samuel_Beckett,1
Giacomo_Leopardi,Friedrich_Nietzsche,1
Giacomo_Leopardi,Giosuè_Carducci,1
Giacomo_Leopardi,Miguel_de_Unamuno,1
Giacomo_Leopardi,Albert_Camus,1
Giacomo_Leopardi,Philipp_Mainländer,1
Giacomo_Leopardi,Francesco_de_Sanctis,1
Giordano_Bruno,Gottfried_Wilhelm_Leibniz,1
Giordano_Bruno,Arthur_Schopenhauer,1
Giordano_Bruno,Baruch_Spinoza,1
Giordano_Bruno,Galileo_Galilei,1
Giordano_Bruno,James_Joyce,1
Giordano_Bruno,Molière,1
Henri_de_Saint-Simon,Karl_Marx,1
Henri_de_Saint-Simon,Pereire_brothers,1
Henri_de_Saint-Simon,Pierre-Joseph_Proudhon,1
Henri_de_Saint-Simon,Lorenz_von_Stein,1
Henri_de_Saint-Simon,Thorstein_Veblen,1
Henri_de_Saint-Simon,Auguste_Comte,1
Henri_de_Saint-Simon,Michel_Chevalier,1
Henri_de_Saint-Simon,Friedrich_Engels,1
Henri_de_Saint-Simon,John_Stuart_Mill,1
Henri_de_Saint-Simon,Barthélemy-Prosper_Enfantin,1
Henri_de_Saint-Simon,Pierre_Leroux,1
Henry_David_Thoreau,John_Muir,1
Henry_David_Thoreau,George_Bernard_Shaw,1
Henry_David_Thoreau,Marcel_Proust,1
Henry_David_Thoreau,Walt_Whitman,1
Henry_David_Thoreau,B._F._Skinner,1
Henry_David_Thoreau,Martin_Luther_King_Jr.,1
Henry_David_Thoreau,E._O._Wilson,1
Henry_David_Thoreau,Ernest_Hemingway,1
Henry_David_Thoreau,Emma_Goldman,1
Henry_David_Thoreau,Mahatma_Gandhi,1
Henry_David_Thoreau,John_F._Kennedy,1
Henry_David_Thoreau,E._B._White,1
Henry_David_Thoreau,Leo_Tolstoy,1
Henry_David_Thoreau,Upton_Sinclair,1
Henry_David_Thoreau,Chris_McCandless,1
Henry_David_Thoreau,Sinclair_Lewis,1
Henry_David_Thoreau,Glenn_Gould,1
Henry_David_Thoreau,John_Zerzan,1
Henry_David_Thoreau,W._B._Yeats,1
Herbert_Marcuse,Douglas_Kellner,1
Herbert_Marcuse,Xi_Jinping,1
Herbert_Marcuse,Angela_Davis,1
Herbert_Marcuse,Emerita_S._Quito,1
Herbert_Marcuse,Norman_O._Brown,1
Herbert_Marcuse,Abbie_Hoffman,1
Herbert_Marcuse,Bob_Black,1
Herbert_Marcuse,Andrew_Feenberg,1
Herbert_Marcuse,Jürgen_Habermas,1
Héloïse,Peter_Abelard,1
Héloïse,Thomas_Aquinas,1
Héloïse,Petrarch,1
Héloïse,Simone_Weil,1
Jean_Baudrillard,Nick_Land,1
Jean_Baudrillard,Sophie_Calle,1
Jeremy_Bentham,John_Austin_(legal_philosopher),1
Jeremy_Bentham,Francis_Ysidro_Edgeworth,1
Jeremy_Bentham,Peter_Singer,1
Jeremy_Bentham,Robert_Owen,1
Jeremy_Bentham,A._V._Dicey,1
Jeremy_Bentham,Michel_Foucault,1
Jeremy_Bentham,Thomas_Hodgskin,1
Jeremy_Bentham,John_Stuart_Mill,1
Jeremy_Bentham,Henry_Sidgwick,1
Jeremy_Bentham,H._L._A._Hart,1
Jeremy_Bentham,Étienne_Dumont,1
Jeremy_Bentham,William_Thompson_(philosopher),1
Johann_Gottfried_Herder,Johann_Christoph_Adelung,1
Johann_Gottfried_Herder,Friedrich_Schleiermacher,1
Johann_Gottfried_Herder,Walter_Rauschenbusch,1
Johann_Gottfried_Herder,Wilhelm_von_Humboldt,1
Johann_Gottfried_Herder,Ľudovít_Štúr,1
Johann_Gottfried_Herder,Friedrich_Nietzsche,1
Johann_Gottfried_Herder,Wilhelm_Dilthey,1
Johann_Gottfried_Herder,August_Wilhelm_Schlegel,1
Johann_Gottfried_Herder,Johann_Wolfgang_von_Goethe,1
Johann_Gottfried_Herder,John_Stuart_Mill,1
Johann_Gottfried_Herder,Franz_Boas,1
Johann_Gottfried_Herder,Friedrich_Schlegel,1
Johann_Gottfried_Herder,Georg_Wilhelm_Friedrich_Hegel,1
Johann_Gottlieb_Fichte,Friedrich_Schleiermacher,1
Johann_Gottlieb_Fichte,C._I._Lewis,1
Johann_Gottlieb_Fichte,Max_Stirner,1
Johann_Gottlieb_Fichte,Wilhelm_von_Humboldt,1
Johann_Gottlieb_Fichte,Johann_Friedrich_Herbart,1
Johann_Gottlieb_Fichte,August_Ludwig_Hülsen,1
Johann_Gottlieb_Fichte,Adam_Karl_August_von_Eschenmayer,1
Johann_Gottlieb_Fichte,Friedrich_Wilhelm_Joseph_Schelling,1
Johann_Gottlieb_Fichte,Immanuel_Hermann_Fichte,1
Johann_Gottlieb_Fichte,Dieter_Henrich,1
Johann_Gottlieb_Fichte,Novalis,1
Johann_Gottlieb_Fichte,Georg_Wilhelm_Friedrich_Hegel,1
